url,scope_hint,include_keywords,exclude_keywords,depth,lang,login_required,notes
https://www.coe-recruitment.com/index.aspx?temps=true&Lang=en					EN	no	
https://www.credit-suisse.com/ch/en/careers/campus-recruiting/meta/modal/locations/apply-now-switzerland.html/popup/popup					EN	no	
https://www.dcaf.ch/work-with-us					DE	no	
https://www.eda.admin.ch/countries/germany/de/home/aktuell/stellen.html					DE	no	
https://www.eda.admin.ch/eda/de/home/aussenpolitik/frieden-menschenrechte/expertenpool-fuerzivilefriedensfoerderung/stellenangebote-expertenpool.html					DE	no	
https://www.eda.admin.ch/eda/de/home/aussenpolitik/menschenrechte-menschliche-sicherheit/expertenpool-fuerzivilefriedensfoerderung/stellenangebote-expertenpool.html					DE	no	
https://www.eda.admin.ch/missions/mission-new-york/en/home/job-vacancies.html					EN	no	
https://www.eda.admin.ch/missions/mission-onu-geneve/en/home/travailler-pour-la-mission/postes-vacants.html					EN	no	
https://www.facebook.com/groups/1590681431209526/?multi_permalinks=1903769319900734&notif_t=group_activity&notif_id=1498256363668426					EN	no	
https://www.facebook.com/humanrightsinternships/?ref=br_rs					EN	no	
https://www.finma.ch/de/finma/arbeiten-bei-der-finma/offene-stellen/					DE	no	
https://www.furrerhugi.ch/de-ch/agentur					DE	no	
https://www.hdcentre.org/jobs/					EN	no	
https://www.icj.org/about/jobs/					EN	no	
https://www.iiss.org/en/about-s-us/careers					EN	no	
https://www.intersos.org/en/work-with-us/field/?fbclid=IwAR17NyCnJ06EB4E19VkK33mHikcjhM6srukrIUZdMH67JA2PWbjX0-79hO0#intersosorg-vacancies/					EN	no	
https://www.lalive.law/careers/					EN	no	
https://www.linkedin.com/company/ethixinnovation/jobs/					EN	no	
https://www.linkedin.com/jobs2/view/74302759?trk=rj_jshp&refId=86506a22-efb5-44ac-ad38-f4d4594c3d34					EN	no	
https://www.linkedin.com/jobs2/view/76622852?trk=rj_jshp&refId=86506a22-efb5-44ac-ad38-f4d4594c3d34					EN	no	
https://www.linkedin.com/jobs2/view/77920277?trk=rj_jshp&refId=86506a22-efb5-44ac-ad38-f4d4594c3d34					EN	no	
https://www.linkedin.com/pulse/why-seeking-new-opportunities-should-never-your-linkedin-simon-gray/					EN	no	
